Function Name, Cumulative Stack Size, Branch Type
"msg_v2_send_1.1.1_i32_0",336,Recursive
"msg_v2_send_1.1.1_i32_0",336,Recursive
"msg_v2_send_1.1.1_i32_0",336,Recursive
"msg_v2_send_1.1.1_i32_0",336,Recursive
"msg_v2_send_1.1.1_i32_0",336,Recursive
"msg_v2_send_1.1.1_i32_1024",336,Recursive
"msg_v2_send_1.1.1_i32_5",336,Recursive
"msg_v2_send_3",336,Recursive
"msg_v2_send_3.1.2_i32_0.3_i32_0",336,Recursive
"oq7hTa9TC2ahnTXCVa",336,Closed
"pDBkTVG7q4XQUPnDCa2eCXXC4C4TVQCnUq9T7",336,Closed
"qsr_int_msg_send_1",336,Recursive
"qsr_int_msg_send_3",336,Recursive
"qurt_elite_memorymap_shm_decr_refcount",336,Recursive
"qurt_elite_memorymap_shm_incr_refcount",336,Recursive
"qurt_elite_timer_periodic_start",336,Recursive
"servreg_register_listener.extracted_region.159",336,Recursive
"stream_router_svc_buffer_size_to_duration",336,Recursive
"stream_router_svc_calculate_delay",336,Recursive
"stream_router_svc_copy_from_input_to_intermediate_buffer",336,Recursive
"stream_router_svc_duration_to_remainder_size",336,Recursive
"topo_process",336,Recursive
"usb_afe_parse_ep_sync_and_usage_type",336,Recursive
"voice_circbuf_init",336,Recursive
"voice_get_sampling_rate",336,Recursive
"ydD74P7TTCoX",336,Closed
"ydD7CC4TVUXn",336,Closed
"37T7fahnTXCVa",328,Closed
"C7fahnTXCVa",328,Closed
"CreateWorkerThread",328,Recursive
"HCGTUXtCJCTTnJI",328,Closed
"PTI6qTCnXT49",328,Closed
"_LQuadph",328,Closed
"_LSin",328,Closed
"_Quadph",328,Closed
"_Sin",328,Closed
"Mp3DecoderLib::FilterSubbands(short*, long)",328,Closed
"__gxx_personality_v0",328,Closed
"catanh",328,Closed
"catanhl",328,Closed
"ccosh",328,Closed
"ccoshl",328,Closed
"cos",328,Closed
"cosl",328,Closed
"fastrpc_invoke_dispatch.extracted_region.63",328,Closed
"i3WGUTUtXVCC",328,Closed
"sin",328,Closed
"sinl",328,Closed
"uCreateWorkerThread",328,Recursive
"utimer_client_init",328,Recursive
"HandleNextMultipartMsg",320,Recursive
"XTnJtC2UCVDpTKHTdpo20a",320,Closed
"_apps_mem_handle",320,Recursive
"apps_mem_request_map",320,Recursive
"apps_mem_request_map64",320,Recursive
"apps_mem_request_unmap64",320,Recursive
"apps_mem_share_map",320,Recursive
"apps_mem_share_unmap",320,Recursive
"mem_gc_thread_run",320,Recursive
"mem_region_free",320,Recursive
"oti3WG4OVTTXUG",320,Closed
"strptime",320,Closed
"242TUXtnTJHJVCv",312,Closed
"6JaGUTUnXVCC",312,Closed
"HUX6UahtTyahnTXCVa",312,Closed
"JaGCnT6hCaXC_C6VUXn",312,Closed
"aTXCPtHTCtnhJ",312,Recursive
"cWDkT2c4UwtX4nyseOVLC4DKmUccXCqGOvhrTcmDHcUd4v_tXtrHhtmDCRnWJnz8CqCqrKhCvHFTT",312,Closed
"dlclose",312,Recursive
"mbdrc_init_memory",312,Closed
"oq7hTa6TH2ahnTXCVa",312,Closed
"7fKDkT2q8TXH4VmTp4ma0D_f70f7TtXtFHn8HH",304,Closed
"KDkTX7Tf84qHmV42i0TDcf7e1MTBsSkr_TQzFq9TmaHDDFDTamT0t7Tf7_fHHFHt8Xnm4KfDOV7qXGF2n8HH",304,Closed
"PCXtTTXhnCVaU2Hf6TXCqToX2Tq9",304,Recursive
"TUVX4Cq8UtVT29",304,Recursive
"TUVXCUq8UtVT29",304,Recursive
"TnJtCGAKw0TWt44T28tIH",304,Closed
"TqDKk7Tf8TXH4V42DTmaYTFFa",304,Closed
"TqDKk7Tf8TXH4V42pTmDdf7e1QcBMSkr_mszTq9TD_f70f7TtXtFHn8HH",304,Closed
"VXHCTnf2aXV246ThGaqTUHXTC9",304,Recursive
"XQORC9TTqaHCJT29",304,Recursive
"aGqTUXXTC9",304,Recursive
"dlinfo",304,Closed
"kT8KfDTq74iH2X4TVKMefDT17cTrSBQ_ksaTqzma9aDaFaTmp0t7Tf7_fHHFHt8Xnm4KfDOV7qXGF2n8HH",304,Closed
"kT8KfDTq74pH2X4TVDDaFmamT0t7Tf7_fHHFHt8Xnm4KfDOV7qXGF2n8HH",304,Closed
"tVCPXTXhnqTCCXT49",304,Recursive
"to6G26TUT49XCUqHTX4T29",304,Closed
"22aJTICGTUna2C4",296,Closed
"242TICnTJHJVCv",296,Closed
"242TXCPnTJHJVCv",296,Recursive
"2oChJtT4ahnTXCVa",296,Closed
"TnJtCDtoPPDC3",296,Closed
"TnJtCKtoPPDCi",296,Closed
"TnJtCptoPPDC0",296,Closed
"VECXC2tyu8gw8hH2PuahnTXCVa",296,Closed
"_FXp_mulx",296,Closed
"aCXVnm7Q1a_TR3",296,Closed
"aTICtHTCtnhJ",296,Closed
"dct32_II_pair",296,Closed
"erfc",296,Closed
"erfcl",296,Closed
"fastrpc_mem_flush",296,Closed
"fastrpc_mem_flush__merged",296,Closed
"fastrpc_mem_inv",296,Closed
"GqpDBkTCQ47VUXnmdcDQjOT9VUOTqCQpaFmTFpTFa22pTFpTFpTFpT2",288,Closed
"TnJtCPv4Fq2TH",288,Closed
"XTXn7CtPXtqnTJvTUCPtCTH4UtoCTt",288,Closed
"Xn7CCC4TVUXn",288,Closed
"_Assert",288,Closed
"_adspmsgd_apps_pls_dtor",288,Recursive
"_apps_mem_pls_dtor",288,Recursive
"_apps_std_pls_dtor",288,Recursive
"_rtld_bind",288,Closed
"_rtld_bind_start",288,Closed
"_rtld_digest_dynamic",288,Closed
"_rtld_dlcheck",288,Closed
"_rtld_elfva_to_sysva",288,Closed
"_rtld_elfva_to_sysva__merged",288,Closed
"_rtld_elfva_to_sysva_w",288,Closed
"_rtld_init_dag1",288,Closed
"_rtld_objlist_add",288,Closed
"_rtld_relocate_nonplt_objects",288,Closed
"_rtld_relocate_objects",288,Closed
"_rtld_relocate_plt_lazy",288,Closed
"_rtld_relocate_plt_objects",288,Closed
"_rtld_tls_find_module",288,Closed
"dladdr",288,Closed
"n6JaGCXVThAJaGUQ2Cn4v",288,Closed
"nh7XCVaTa22HTn3odH",288,Closed
"parse_uri",288,Closed
"BkTCpqD7_GXXUCVD0nCVhTPCXUUmnTC9Qqap2aaaFaT",280,Closed
"CnhqhnTXTV9",280,Closed
"PL_CeMLHashDeInit",280,Recursive
"TnJtCTTh1aqPd",280,Closed
"UXtahnTXCVa",280,Closed
"_LPow",280,Closed
"_LQuad",280,Closed
"_LXp_mulh",280,Closed
"_Pow",280,Closed
"_Quad",280,Closed
"_Xp_mulh",280,Closed
"CSoftVolumeControlsLib::Process(void*, void*, unsigned long, void*)",280,Closed
"_rtld_unload_object",280,Recursive
"aaJGnT62V4tGTXP48CtXTaPo",280,Closed
"f8T77Tq34DH2X4TVY",280,Closed
"f8T77Tq34iH2X4TV0",280,Closed
"f8T77Tq34pH2X4TV0",280,Closed
"f8T77Tq34pH2X4TVD",280,Closed
"gcvt",280,Closed
"get_module_load_address",280,Closed
"gpls_deinit",280,Recursive
"htJCTPnX",280,Closed
"kT_DpBG7qCiVUXnDCqtXHtn2VPy84TtXhTp9QqaFmT",280,Closed
"nJtjoTfOQcmqKHTKTY9",280,Closed
"oaaatVVoHahnTXCVa",280,Closed
"pow",280,Closed
"powl",280,Closed
"rpcversion_skel_invoke",280,Closed
"2U8c9OVVHC4H2CH_XHCV4TG4HTC8PTJJUCVa",272,Closed
"4C4VUXTCCCqG2naTC9",272,Recursive
"6TI6qTCnXT49",272,Recursive
"76qTCIXT49",272,Recursive
"7TytChqTCIXT49",272,Recursive
"CThaoqCT79TG2HCJCTTnJI",272,Closed
"I7hCC4TVUXTqntqCTJ9",272,Recursive
"U8cCVO24HV9H_CHCXH2h4TVVJX8yCTHCthTTvXXCaPhJnTCntqC",272,Closed
"WBkT9rR_TqFD8Cn3TIotaHT49QqmTFpaFpTa",272,Closed
"X4cUcHuBTlt_C",272,Closed
"Mp3DecoderLib::ProcessIMDCT(long, long)",272,Closed
"_adspmsgd_apps_pls_ctor",272,Recursive
"_apps_mem_pls_ctor",272,Recursive
"_apps_remotectl_pls_ctor",272,Recursive
"_apps_std_pls_ctor",272,Recursive
"adsp_current_process1_thread_exit",272,Recursive
"adsp_current_process_thread_exit",272,Recursive
"apps_remotectl_close",272,Recursive
"apps_remotectl_open",272,Recursive
"casinf",272,Closed
"fastrpc_mem_free_va",272,Closed
"fastrpc_thread_context_enter",272,Recursive
"nVXTI7hqTCCXT49",272,Recursive
"oTn6JaGHaHCCP_t",272,Closed
"ofnJtTXVTT6n9",272,Closed
"remote_handle_close",272,Recursive
"remote_handle_invoke",272,Recursive
"remote_handle_open",272,Recursive
"thUTXVJX8yCTHCthTTvXXCaPhJnTCntqC",272,Closed
"ydD7aPhT3PXh",272,Closed
"2qqUT47T89",264,Closed
"6TI6qTUnXTC9",264,Recursive
"76qTUIXTC9",264,Recursive
"7TytChqTUIXTC9",264,Recursive
"9HTXC",264,Closed
"Add_InsufficientSpaceMessage",264,Closed
"BkT4pqD7QGXJUCVDYn8X2XaC4TVQCnUq9T7",264,Recursive
"CU4VUXTCCCqG2naTC9",264,Recursive
"GaJGnT6ChFqHJjnX",264,Closed
"HDvTHCXUd",264,Closed
"I7hCUCTVUXTqntqCTJ9",264,Recursive
"THDektXqVt2tnThPXmT4yfaCa",264,Recursive
"TnJtCq2Hm6TXn",264,Closed
"Tti3WGCCPAhfaU",264,Closed
"ULFE_RawParse",264,Closed
"ULFE_RealTimePrintfParse",264,Recursive
"ULogCore_STMMultipartMsgBegin",264,Recursive
"ULogCore_STMMultipartMsgEnd",264,Recursive
"ULogCore_STMWrite",264,Recursive
"ULogParsers_FormatParseData",264,Recursive
"UTXCP2Htt24TH",264,Recursive
"UTydD7DXVCCnUd",264,Closed
"VSWkT2qTq72F2",264,Recursive
"XCpP2TTdoK",264,Closed
"_rtld_add_paths",264,Closed
"_rtld_error",264,Closed
"_rtld_find_symdef",264,Closed
"_rtld_find_symdef.1.3_i8_0",264,Closed
"adsp_current_process1_getASID",264,Closed
"adsp_current_process_getASID",264,Closed
"adsp_listener_next2",264,Recursive
"adsp_listener_next_invoke",264,Recursive
"clog10",264,Closed
"clog10l",264,Closed
"fastrpc_smd_init",264,Closed
"fastrpc_thread_wait",264,Recursive
"haoqTC9Tn9ThTCUnXH2CVX89a2n4",264,Closed
"memster_at_dtor",264,Closed
"micro_diagbuffer_AddInsufficientSpaceMessage",264,Closed
"micro_diagbuffer_FormatMsg_vaddr",264,Closed
"micro_diagbuffer_FormatParseData_vaddr",264,Closed
"micro_diagbuffer_ReadAndFormat_vaddr",264,Closed
"micro_diagbuffer_RealTimePrintfParse_vaddr",264,Closed
"mt_read_seg",264,Closed
"mt_verify_seg",264,Closed
"n7CUTUXXVCC",264,Closed
"nVXTI6qTUCXTC9",264,Recursive
"nVXTI7hqTUCXTC9",264,Recursive
"platform_fs_init",264,Closed
"reverb_set_param",264,Closed
"rpc_free",264,Recursive
"tty_dec",264,Closed
"8Hn27TP2tCnLatHTCtnhJ",256,Closed
"TnJtC2VUXT3CKHTDpo2Da",256,Closed
"TnJtC2VUXTKCKHTDpo2Wa",256,Closed
"TnJtC2VUXTdCKHTDpo2Ka",256,Closed
"TydD7T4XCUCVoHt4PntyC",256,Closed
"XPtX7VCXaTq3",256,Closed
"aoq2TChT79TVHJqhnTX",256,Closed
"invoke_queue_dtor",256,Recursive
"nJtC3XVTCTU2HpTKo2ia",256,Closed
"nJtCTXVTT6n9",256,Closed
"rpcversion_getSerialAndOEMId",256,Closed
"rpcversion_getSerialNum",256,Closed
"t7nCTXXPvTUXPtCTH4UtoCTt",256,Closed
"7GqiBkTDVJOV4Jp6VnXT9nTp9QqaFmTTpTFFpaa",248,Closed
"BkT4pqD7QGXGUCVD3nChTnHCPXTp9QqaFmT",248,Closed
"DBkTXqGpQ47VVCnUdXDUoTdWT40Tp9QqaFmTTFpaFpTFpTFpTFpT",248,Closed
"DBkTXqGpQ47VVCnUdXDUoTdWTf0Tp9QqaFmTTFpaFpTFpTFpTFpT",248,Closed
"DBkTXqGp_C7VvCnU3F34T6CH2aaVhTUqXaC6Fq9TmaQpmaaTpTFPapTFaaaa",248,Closed
"GPIOIntrSummaryInternal_Init",248,Recursive
"GPIOIntrSummary_Init",248,Recursive
"GkBTpqD7nCX_UCVDXa2eC4PCCUCTVUXnaq9TmaQa",248,Closed
"HThaoq4T76T222nTJHJVCv",248,Closed
"InterruptController_DalInterruptController_RegisterISR",248,Recursive
"InterruptController_DalInterruptController_RegisterIST",248,Recursive
"InterruptController_RegisterISR",248,Recursive
"InterruptController_RegisterIST",248,Recursive
"InterruptController_RegisterInterrupt",248,Recursive
"T7BDkqGpQDXV4CnUp0VUXTdWTp9QqaFmTTFpaFpTFpTFpTFpT",248,Closed
"T7BDkqGp_DXVCCnU0CCP4TUhX9UCVTqnQpaamaFaT",248,Closed
"TOBikG7qVXJVJDi4VPh8JCTHhTTGX24tqTQm9Fpaa",248,Closed
"Tti3WGVC7j4a24",248,Closed
"WBkT9rR_TqFDUCnpTtoUmq9TaaQaapTFpTFa",248,Closed
"WDkTqHaUUT6nnJCthtTammHCmJJDTUHK6UahHXytnTCJ",248,Closed
"CSoftVolumeControlsLib::ApplyExpRamp(void*, void*, SvpannerStruct*, unsigned long)",248,Closed
"aoq4TnhT292nTJHJVCv",248,Closed
"cabs",248,Closed
"cabsl",248,Closed
"cacosf",248,Closed
"cacoshf",248,Closed
"casinhf",248,Closed
"efr_Levinson",248,Closed
"g711_az_lsp",248,Closed
"kTQDpBG7q40VUXnDCXbUdVDpTXQPhCq9TmaFpaaaTFpTFpTFpT",248,Closed
"kT_DpBG7qCdVUXn3CXtPhCCnTaXnC8UCTVQCnUq9TmpaaaaFaT",248,Closed
"npa_enqueue_async_request_unconditional",248,Recursive
"npa_issue_sync_request_unconditional",248,Recursive
"npa_issue_sync_request_unconditional__merged",248,Recursive
"ofnJt4UHTTC9X",248,Closed
"qpDBkTU7_GXVCC2DYn8aJXCUCTVUXnaq9TmaQa",248,Closed
"snprintf",248,Closed
"sprintf",248,Closed
"HAP_mmap_get",240,Recursive
"HAP_mmap_put",240,Recursive
"SecHWIO_GetOEMID",240,Closed
"SecHWIO_GetSerialNumber",240,Closed
"TofnJt2CXUJtT4",240,Closed
"V2U8cHV4OC9H_VHCCH2X4ahnTXCVa",240,Closed
"VXHCTnf2aXV246ThGaqTCHXT49",240,Closed
"XCcTXCwamnTXCVa",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"_HAP_debug_v2",240,Closed
"imdct3x12(long*, long*, long)",240,Closed
"adsp_addref_mmap",240,Recursive
"adsp_listener_get_in_bufs2",240,Recursive
"adsp_listener_invoke_get_in_bufs",240,Recursive
"adsp_mmap_fd_getinfo",240,Recursive
"adsp_ps_getProcessListSerialized",240,Closed
"erf",240,Closed
"erfl",240,Closed
"fastrpc_debugger_init",240,Closed
"fastrpc_invoke_fd_getinfo",240,Recursive
"fastrpc_invoke_fd_mmap_get",240,Recursive
"fastrpc_invoke_fd_mmap_put",240,Recursive
"fastrpc_invoke_mmap_addref",240,Recursive
"fastrpc_invoke_mmap_get_cpz_phys",240,Recursive
"fastrpc_invoke_response",240,Closed
"fastrpc_mem_flush_all",240,Closed
"fastrpc_mem_free",240,Closed
"fastrpc_mem_memalign",240,Closed
"fastrpc_mem_realloc",240,Closed
"fastrpc_process_get_current_thread",240,Recursive
"fastrpc_staticpd_pdr_cb",240,Closed
"fastrpc_thread_context_leave",240,Recursive
"fastrpc_thread_notify",240,Recursive
"free_int",240,Closed
"invoke_queue_close",240,Recursive
"memalign_int",240,Closed
"mmstd_snprintf",240,Closed
"ofnJtCUCTVUXn",240,Closed
"ofnJtaS4TT2Hh",240,Closed
"ofnJthUCTTtX2",240,Closed
"pl_grow_heap_dynamically",240,Closed
"realloc_int",240,Closed
"reset",240,Closed
"sys_close.extracted_region",240,Closed
"tracer_data",240,Recursive
"vsnprintf",240,Closed
"vsprintf",240,Closed
"2422TaHGno8TqCqa",232,Closed
"242nTXHUCVT8XCthPTa",232,Closed
"4CTH242qVUXnTC9",232,Closed
"BOqTClXT49",232,Closed
"BOqTUlXTC9",232,Closed
"BkT4pqD7QGX6UCVD3n4nR2fHCPTp9QqaFmTpPamaFAT",232,Closed
"CUTH242qVUXnTC9",232,Closed
"ChCVTU4XmUCVTjn_",232,Closed
"ConvertFloat",232,Closed
"FormatFloat",232,Closed
"JtCfonZ7TnYtJaTDhy",232,Closed
"TkDTf7Kq44X82VHTa0meamga",232,Closed
"TkDTf7Kq44X82VHTadmemgaFfTaDDem7TFrTrQcFqBT5zTs9",232,Closed
"Uh8qTCHXT49",232,Closed
"VECXC2tyu8gw8hH2PuahnTXCVanqCTH8tC",232,Closed
"X2nCVafTHh62XGT4nqTCCXT49",232,Closed
"X7aC7VTT2CXU24TH",232,Closed
"X7aC7VTT4422TCHX",232,Closed
"XTCnVXVUCVTJnUXTaC2Hf6",232,Closed
"_LSinh",232,Closed
"_Sinh",232,Closed
"___dlerror",232,Closed
"aTCohtHTCtnhJ",232,Closed
"ctanf",232,Closed
"fTnJtqTCoXT49",232,Closed
"faTCUVJCHX2TU6XmUCVTjn_",232,Closed
"g711_levinson",232,Closed
"haPnXVT7C4HqhVTvTP9",232,Closed
"iir_mbdrc_process",232,Closed
"npa_issue_async_request",232,Recursive
"npa_issue_sync_request",232,Recursive
"npa_process_request",232,Recursive
"sinh",232,Closed
"sinhl",232,Closed
"std_dtoa_decimal",232,Closed
"ti3WGPFvTR24H",232,Closed
"wHCFCUCV4US9",232,Closed
"ydD7hPaT3PhX",232,Closed
"3Ea4qVBFThnTX4aaCP2Ty",224,Undetermined
"4CTqaPqTCUXT49",224,Closed
"6qTCI8TX9",224,Closed
"7kBTqGiOiJJV4DVGh4TC6taCCT4U2aVTa9QqaamFQTmpYlDBZFsTTBmSpQTF9FqT",224,Closed
"B4aq3TEFahnTXCVa",224,Undetermined
"CnVXCC4TVUXTVhCVPV4h",224,Closed
"GP3iWoTtaaITqV24C",224,Closed
"GkBTpqD7n4XQUCVDXuz0Q4TmqnttaTJ9Am3QmcpcQTRwcwATqlEKzTj9DaFmTm3Wr41McBMSTQ_kszTqTF39F3Ta",224,Closed
"GkBTpqD7n4XQUCVDnqtWHVX2yPTttXhTp9QqaFmT",224,Closed
"GkBTpqD7nCX_UCVDT4VeaC2a24HvCa6a1q9TD0QM_BrckQSTazTs9mqa",224,Closed
"GqiBkT4OV7JVJDtPh3t4XPmaTv9QqPTaamFpaa",224,Closed
"IFaqPcATBQHXTIT74qTDXyTY9",224,Closed
"RJntoTf2WHTPyTYy",224,Closed
"TnJtCKtoPPDCD",224,Closed
"W2PRYyHy",224,Closed
"_FXp_mulh",224,Closed
"_Printf",224,Closed
"___dladdr",224,Closed
"___dlclose",224,Closed
"___dlopen",224,Closed
"___dlsym",224,Closed
"aPqTCqXT49",224,Closed
"diag_lsm_f3_trace_init",224,Closed
"expm1",224,Closed
"expm1l",224,Closed
"kTQDpBG7q4KVUXn3CaC4G2C7PXHVnHCaHT9t2GTq4QTaamFpaFgTFpTmpa",224,Closed
"ofnJtWR2THTPy",224,Closed
"pb_decode",224,Recursive
"pb_decode_noinit",224,Recursive
"printf",224,Closed
"tanh",224,Closed
"tanhl",224,Closed
"thXPI8T4V2LHH2t4",224,Closed
"wFXTCzTRvLH64a2CC",224,Undetermined
"zRTXCwLc4TPvtC",224,Closed
"48TXhPL8tIH24C",216,Closed
"4CTqaPqTUUXTC9",216,Closed
"7XHqT_IXTC9",216,Closed
"DBkTXqGp_C7VnCnUpH3tTa244HCUTXVCCnUqpQm9aFaT",216,Closed
"GqpDBkTCQ47VUXn6duD2GCH9AC3TqaQpaFmTFpTapTFpTFa",216,Closed
"IFaqPcATB_HXTIT7CqTDXyTY9",216,Closed
"JaG4nT69SnHhnhCpjAX",216,Closed
"TnJtC2VUXTeCKHTdpo2Da",216,Closed
"TnJtC9VnX6TT3",216,Closed
"TnJtCptoPPDC3",216,Closed
"TnJtCptoPPDCd",216,Closed
"VtJCTmnaCTRHPH2n",216,Closed
"_LXp_addx",216,Closed
"_LXp_subx",216,Closed
"_Xp_addx",216,Closed
"_Xp_subx",216,Closed
"aPqTUqXTC9",216,Closed
"asinh",216,Closed
"asinhl",216,Closed
"atanh",216,Closed
"atanhl",216,Closed
"ccosf",216,Closed
"csinf",216,Closed
"efr_code_10i40_35bits",216,Closed
"efr_cor_h_x",216,Closed
"fKDkTHTq74X82a4TVimpFmFTTaaaD_f70f7TtXtFHn8HH",216,Closed
"kT8KfDTq74DH2X4TV0TPmmFpaa",216,Closed
"nJtCiPtTCPo3",216,Closed
"oHTofqTUCXTC9",216,Closed
"oqnhTa6TH9ahnTXCVa",216,Closed
"pDBkTVG7qCX_UXn3CUC0V4CTUt2Ga2HnT4atCmHT49Qq3TrADBFcwc_QZTmjAawFcRxTa",216,Closed
"reverb_init_mem",216,Closed
"tuCX2VEPC8yw8hH2gu224TH",216,Closed
"9nTC7nahnTXCVa",208,Closed
"Jt2fon1hTaYT3qTKao",208,Closed
"Jt2fon1hTaYT3qTdao",208,Closed
"PtXo8PXHCtt7UO4HT83",208,Closed
"SYkTPVah7mDa",208,Closed
"VDd7TXyJC8HhTaC4H2Ha722v",208,Closed
"_Cosh",208,Closed
"_LCosh",208,Closed
"is_new_eq_instance_crossfade_finished(capi_v2_p_eq*)",208,Closed
"acosh",208,Closed
"acoshl",208,Closed
"c2c4US4XH",208,Closed
"catanf",208,Closed
"cosh",208,Closed
"coshl",208,Closed
"ctanhf",208,Closed
"efr_G_pitch",208,Closed
"f8T77Tq34DH2X4TV0",208,Closed
"iir_mbdrc_set_param",208,Closed
"imdct36",208,Closed
"kTTW_BRFrqCDd9VPhRqPH2nTC9TmaQFpaFpTFpTFpT",208,Closed
"n4fahnTXCVa",208,Closed
"1TTuOUX4mDVXnaaCY",200,Closed
"1TTuOUX4mdVXnaaC3",200,Closed
"6JaGJTanOVfqanHVV2BC",200,Closed
"7CPXTnXCth",200,Closed
"BkT4pqD7QGXIUCVD0n8T4HtLC28mGT79QqapaFATFpT",200,Closed
"CaTCoh2TXH4qVG",200,Closed
"D4JXaTh93PIh",200,Closed
"DBkTXqGpQ47VhCnUWMDUjHCtOQTmQQwwq9T7",200,Closed
"HCGTCohCJCTTnJI",200,Closed
"T7f0DkTV84qH2X4aDpTmapa7TmFKfDTV84qH2X4DD3TTmF0t7Tf7_fHHFHt8Xnm4KfDOV7qXGF2n8HH",200,Closed
"TXn7CttP6TnqHXTaCtnC6",200,Closed
"TnJtCVC7j4a24",200,Closed
"TofnJtPv4Fq2TH",200,Closed
"UtwfFahnTXCVa",200,Closed
"_Erfc",200,Closed
"_LErfc",200,Closed
"_Matches_throwspec",200,Closed
"_Tti3WGeXVCjUUt",200,Closed
"dD7aThy3PIh",200,Closed
"exp2",200,Closed
"exp2l",200,Closed
"fKDkTHTq74X82P4TVKmDmmaaaTaFD_f70f7TtXtFHn8HH",200,Closed
"oti3WG4_CTTXXG",200,Closed
"smem_get_addr",200,Closed
"thTdXtCCyCX2LHn",200,Closed
"7C4XTn8tIHhLC2PaTa",192,Closed
"CThaoq4T79T222nTJHJVCv",192,Closed
"GTICtHTCtnhJ",192,Closed
"GkBTpqD7n4XQUCV32Hnp4atCVHT44XCUmnTC9Qqa",192,Closed
"Pt8Hn27CLC2TGnHCJCTTnJI",192,Closed
"T7BDkqGpQ3XV4CnUKL8tIH24CJ7tTU2nTqt2GaT49mm9QPama",192,Closed
"TFBWkrR_Tn9DqLCdVT2PRCnHqpQm9aFaT",192,Closed
"XCDP2TT3oD",192,Closed
"XCiP2TT3od",192,Closed
"_FXp_addx",192,Closed
"_FXp_subx",192,Closed
"_Strcollx",192,Closed
"_Wcsxfrmx",192,Closed
"carg",192,Closed
"cargl",192,Closed
"ccoshf",192,Closed
"csinhf",192,Closed
"efr_Pitch_fr6",192,Closed
"erfcf",192,Closed
"qpDBkTU7QGXV4C2DWnaHCJ2HCtGtT4aTqaQm9FmTappTF3TrADBFcwc_QZTmjAawFcRxTa",192,Closed
"ti3WG218Tltt4",192,Closed
"tty_gen",192,Closed
"47TfoTfV4aC2avTHqCa6aT29",184,Closed
"6HThaoqH72TC9TnVXHthnTX",184,Closed
"6aT4CGVhCtT4U2qCTaoTf9",184,Closed
"ATU42RXXHC1JTH",184,Closed
"Ar3DBkTQBFcZ_wTU93qtUKP26CXyTXqX84TV27CaTqUQa9a",184,Closed
"BkT4pqD7QGXGUCVDpnCqGtH4T29FmaQpTFpTaATFDaa",184,Closed
"GqiBkT4OV7JVJiT8nU24oqTQm9FpPa",184,Closed
"ICahnTXCVa",184,Closed
"P8Pw2hHCnaCMECn2V2XqH2t4ahnTXCVa",184,Closed
"PtXz8PXHCtt7aOaHT83",184,Closed
"WGait3_jTh",184,Closed
"_TofnJtjOTQOQcmqKHTKTY9",184,Closed
"catanhf",184,Closed
"csqrtf",184,Closed
"efr_Decoder_12k2",184,Closed
"efr_Int_lpc",184,Closed
"efr_Int_lpc2",184,Closed
"efr_decoder",184,Closed
"exp",184,Closed
"expl",184,Closed
"f8T77Tq34DH2X4TVK",184,Closed
"htJTI8T4Htfq2GCHT69",184,Closed
"mvm_action_csm_config_update",184,Closed
"nJtC3PtTCPoD",184,Closed
"oTI6VHT2PPtXqH2t4TV9",184,Closed
"oaatoCVaVTGHHCJCTTnJI",184,Closed
"qqq2dTH9",184,Closed
"remainder",184,Closed
"remainderl",184,Closed
"remquo",184,Closed
"remquol",184,Closed
"8XPtX4tHPztCU7VVzHTa3",176,Closed
"8XPtXCtHPrnCo7COPHT83",176,Closed
"BkTq_rWFTR9UKCDoTnCq8tIHT49TamQFpaa",176,Closed
"CThaoq4Tn9T292nTJHJVCv",176,Closed
"G711A2DecoderPlcConceal",176,Closed
"GqiBkT4OV7JVJDHfCdG62TQahPq9TmpFpaaFTT",176,Closed
"TFBWkrR_TC9iqVTHnaTqoQm9a",176,Closed
"TXCw2CXcS4TH",176,Closed
"TimerCallbackHandler",176,Recursive
"Tn6JaGV4H2nhCPXHCt6COy",176,Closed
"_Get_eh_data",176,Closed
"_Hypot",176,Closed
"_LHypot",176,Closed
"_LXp_addh",176,Closed
"_Xp_addh",176,Closed
"capi_v2_soft_vol_set_sample_rate(capi_v2_soft_vol*, unsigned long)",176,Closed
"bam_map_peer_pa",176,Recursive
"bam_osal_mallocmemregion",176,Recursive
"clog",176,Closed
"clog10f",176,Closed
"clogf",176,Closed
"clogl",176,Closed
"dct9_III_pair",176,Closed
"f8T77Tq34pH2X4TVi",176,Closed
"g711plc_dofe",176,Closed
"haoqTC9T72T8CUthCTH948nX2VaTaCanV4hC",176,Closed
"hypot",176,Closed
"hypotl",176,Closed
"kTQDpBG7q4YVUXnDCCTXT4ahP79T3ITqeQpaFmTFpT",176,Closed
"kTTW_BRFrqCDd9VPhRqPH2nTC9TmaQFpaa",176,Closed
"log1p",176,Closed
"log1pl",176,Closed
"mbdrc_set_param",176,Closed
"qTahoH6T7tTD2X6T42CP424TH",176,Closed
"tty_enc",176,Closed
